name,stars,age,releases,language,zip_url,clone_url
syncany,1628,9,25,Java,https://codeload.github.com/syncany/syncany/legacy.zip/5a90af9c3f3d666ddd0ea7fa5f309f3c39e28388,https://github.com/syncany/syncany
groupie,3590,7,28,Java,https://codeload.github.com/lisawray/groupie/legacy.zip/3a64d395e336b0a75ad1100585606dd53b6a8172,https://github.com/lisawray/groupie
Resty,1257,8,2,Java,https://codeload.github.com/Dreampie/Resty/legacy.zip/b774bfcd6c1cd9e90ba098bb8ca472ae42d47d72,https://github.com/Dreampie/Resty
hertzbeat,3520,1,23,Java,https://codeload.github.com/dromara/hertzbeat/legacy.zip/032168d82ebbdf3c4c5259cbfd5e0243c7400d99,https://github.com/dromara/hertzbeat
beautyeye,1448,8,3,Java,https://codeload.github.com/JackJiang2011/beautyeye/legacy.zip/9e5595cfac97cc04552956d13574adb79082b15d,https://github.com/JackJiang2011/beautyeye
google-services,2964,8,0,Java,https://codeload.github.com/googlesamples/google-services/legacy.zip/0c2c62a7f54c9158e2598f77c59f09dece68a316,https://github.com/googlesamples/google-services
spydroid-ipcamera,1798,10,0,Java,https://codeload.github.com/fyhertz/spydroid-ipcamera/legacy.zip/779f1035ac8fd91be5dfba99516da1b9f29f8768,https://github.com/fyhertz/spydroid-ipcamera
SwipeRevealLayout,1517,7,7,Java,https://codeload.github.com/chthai64/SwipeRevealLayout/legacy.zip/1212b4f4d8d2a20fb72f3fc9401025f948bf2012,https://github.com/chthai64/SwipeRevealLayout
handlebars.java,1395,11,9,Java,https://codeload.github.com/jknack/handlebars.java/legacy.zip/1ca4f1ba22680cc313e23ca709f24decb9990316,https://github.com/jknack/handlebars.java
SwipeRevealLayout,1517,7,7,Java,https://codeload.github.com/chthai64/SwipeRevealLayout/legacy.zip/1212b4f4d8d2a20fb72f3fc9401025f948bf2012,https://github.com/chthai64/SwipeRevealLayout
ExpandableLayout,1638,9,0,Java,https://codeload.github.com/traex/ExpandableLayout/legacy.zip/238607ab9445801e9ca9e65e57a73706f3c2b9da,https://github.com/traex/ExpandableLayout
raft-java,1102,6,0,Java,https://codeload.github.com/wenweihu86/raft-java/legacy.zip/50761c6900dbe1a3a2b955e874b16bee2ed87748,https://github.com/wenweihu86/raft-java
java-game-server,1261,11,0,Java,https://codeload.github.com/menacher/java-game-server/legacy.zip/235a2970a095c787b8f2771cdfd1ca25a8e85512,https://github.com/menacher/java-game-server
angel,6683,6,19,Java,https://codeload.github.com/Angel-ML/angel/legacy.zip/e53cd11be56e2aeff89ef443ae61248fa8c4a724,https://github.com/Angel-ML/angel
FreeFlow,2410,9,1,Java,https://codeload.github.com/Comcast/FreeFlow/legacy.zip/9f7391dc26651dbac0ecd83784bc98dab4e5ec08,https://github.com/Comcast/FreeFlow
classgraph,2513,9,404,Java,https://codeload.github.com/classgraph/classgraph/legacy.zip/5f94ed6f590fa52047814eb92e67f23aa410019e,https://github.com/classgraph/classgraph
Jailer,2203,12,208,Java,https://codeload.github.com/Wisser/Jailer/legacy.zip/32a6ea5d598739c883364430411c62affb41c9ad,https://github.com/Wisser/Jailer
commonmark-java,2047,8,33,Java,https://codeload.github.com/commonmark/commonmark-java/legacy.zip/dfd95d08a547d91bf10a6dea3d030906a5f976b7,https://github.com/commonmark/commonmark-java
limbo,2133,7,12,Java,https://codeload.github.com/limboemu/limbo/legacy.zip/887c6a68cd6b414377d7f8071bc12bbc16e59809,https://github.com/limboemu/limbo
StackNet,1319,6,0,Java,https://codeload.github.com/kaz-Anova/StackNet/legacy.zip/0833efbfe0293b05eacb44bd578b5f0ad2b64db7,https://github.com/kaz-Anova/StackNet
gradle-docker-plugin,1172,9,0,Java,https://codeload.github.com/bmuschko/gradle-docker-plugin/legacy.zip/1ee47789ab0d684a25d4c0a6960aa72e50731374,https://github.com/bmuschko/gradle-docker-plugin
spring-batch,2454,12,38,Java,https://codeload.github.com/spring-projects/spring-batch/legacy.zip/4e2b5d2bc7ebdb34ea980accdba80fa9c28e2e6d,https://github.com/spring-projects/spring-batch
resilience4j,9031,8,33,Java,https://codeload.github.com/resilience4j/resilience4j/legacy.zip/90b1afc8c61a433f4abb17f05f0ea4610e9a20b1,https://github.com/resilience4j/resilience4j
ImageBlurring,1471,9,1,Java,https://codeload.github.com/qiujuer/ImageBlurring/legacy.zip/2e4c3a26cea348aa83e0878c7b4b9c3e9826eebb,https://github.com/qiujuer/ImageBlurring
AppManager,3288,3,63,Java,https://codeload.github.com/MuntashirAkon/AppManager/legacy.zip/37a5b8d88e87c2b67bca50c2d9672b7256f377a8,https://github.com/MuntashirAkon/AppManager
zip4j,1805,4,39,Java,https://codeload.github.com/srikanth-lingala/zip4j/legacy.zip/c4c993cb143db99832eadd03699bd8228a9793b8,https://github.com/srikanth-lingala/zip4j
EventBus,24434,11,7,Java,https://codeload.github.com/greenrobot/EventBus/legacy.zip/0194926b3bcf70cc0d7bfd3c5da16708dd5ab876,https://github.com/greenrobot/EventBus
seldon-server,1472,8,43,Java,https://codeload.github.com/SeldonIO/seldon-server/legacy.zip/bbb756637c8c3f1b2d0ceef6d5d00f27cf4b84ab,https://github.com/SeldonIO/seldon-server
Avengers,1085,8,2,Java,https://codeload.github.com/saulmm/Avengers/legacy.zip/2b02f19d5a0ca3e36b5370f545036b30fd62a114,https://github.com/saulmm/Avengers
javers,1120,9,1,Java,https://codeload.github.com/javers/javers/legacy.zip/6c847776f8316ad88e1e3f8a6e4dab7efb2dc314,https://github.com/javers/javers
ShortcutBadger,7293,9,0,Java,https://codeload.github.com/leolin310148/ShortcutBadger/legacy.zip/6d4ce808b0a1abe0ac31dc93d46a78ebecdebfbe,https://github.com/leolin310148/ShortcutBadger
junit5,5898,8,64,Java,https://codeload.github.com/junit-team/junit5/legacy.zip/7cfae80e7ab0e1fc0ce95190e59d93c3f77bebd9,https://github.com/junit-team/junit5
questdb,12539,9,71,Java,https://codeload.github.com/questdb/questdb/legacy.zip/11ac85510292596f0d21b10603e500f8edb5e486,https://github.com/questdb/questdb
modeldb,1636,6,2,Java,https://codeload.github.com/VertaAI/modeldb/legacy.zip/72c2d1f60ab855c5945c43ffe2598fc434a74364,https://github.com/VertaAI/modeldb
FlatLaf,2641,4,71,Java,https://codeload.github.com/JFormDesigner/FlatLaf/legacy.zip/b6207bafde36327498e4c9a08b98229a0606690b,https://github.com/JFormDesigner/FlatLaf
react-native-geolocation-service,1539,5,0,Java,https://codeload.github.com/Agontuk/react-native-geolocation-service/legacy.zip/87448a0ab8c9bcc6c2ab0cc8b2db019ae5b400fd,https://github.com/Agontuk/react-native-geolocation-service
binnavi,2859,8,3,Java,https://codeload.github.com/google/binnavi/legacy.zip/4cfdd91cdda2a6150f537df91a8c4221ae50bb6d,https://github.com/google/binnavi
tx-lcn,4210,5,14,Java,https://codeload.github.com/codingapi/tx-lcn/legacy.zip/f8ce807b8a820cfb4e8290eec132fa4e3e8da3fd,https://github.com/codingapi/tx-lcn
copybara,1832,7,0,Java,https://codeload.github.com/google/copybara/legacy.zip/d03973e9fe1c8f661b652bd80bdfc35f4f1652b6,https://github.com/google/copybara
Algorithm-Guide,1586,3,1,Java,https://codeload.github.com/Xunzhuo/Algorithm-Guide/legacy.zip/019eafeaa5de25e24030ea31f5c0b5d3aee982eb,https://github.com/Xunzhuo/Algorithm-Guide
pcap4j,1092,11,0,Java,https://codeload.github.com/kaitoy/pcap4j/legacy.zip/0b4fad83439808c32f61054b2693641991572f6f,https://github.com/kaitoy/pcap4j
ShowcaseView,5599,11,13,Java,https://codeload.github.com/amlcurran/ShowcaseView/legacy.zip/c8db06f8252354fd33564c2e04e49a72593f4322,https://github.com/amlcurran/ShowcaseView
TableView,3079,6,12,Java,https://codeload.github.com/evrencoskun/TableView/legacy.zip/cf9c7f66e764aee2c6f30df816ca21c270ecd01a,https://github.com/evrencoskun/TableView
XRecyclerView,5335,7,0,Java,https://codeload.github.com/XRecyclerView/XRecyclerView/legacy.zip/881c18e09b3db3f04d3c420596b1ef1ec4535e45,https://github.com/XRecyclerView/XRecyclerView
speedment,2071,8,68,Java,https://codeload.github.com/speedment/speedment/legacy.zip/c83df6444effcda731df8c7ba9fd1e900b54cdb3,https://github.com/speedment/speedment
Swipeable-Cards,1477,9,1,Java,https://codeload.github.com/kikoso/Swipeable-Cards/legacy.zip/e3a8e8ca6238abca647aee58a7bc6060ddcbc03f,https://github.com/kikoso/Swipeable-Cards
useful-java-links,5617,7,0,Java,https://codeload.github.com/Vedenin/useful-java-links/legacy.zip/5d36d54b2b1a6ccd3ab785d95bb9cb184dd8425a,https://github.com/Vedenin/useful-java-links
snowflake,2032,4,5,Java,https://codeload.github.com/subhra74/snowflake/legacy.zip/3ec74f64c9b7ce49012f8a3726855c21c16ebb1b,https://github.com/subhra74/snowflake
logging-log4j2,3154,10,0,Java,https://codeload.github.com/apache/logging-log4j2/legacy.zip/da4c7831167c774162d4933d35b3df712f5bf534,https://github.com/apache/logging-log4j2
MusicPlayerView,1106,8,1,Java,https://codeload.github.com/iammert/MusicPlayerView/legacy.zip/dc01f7ea28f885396dec14c8c331cb01a00dd200,https://github.com/iammert/MusicPlayerView
recyclerview-playground,1245,9,0,Java,https://codeload.github.com/devunwired/recyclerview-playground/legacy.zip/299515e0cfe4caea78eaf7ba12f7c9cf926b6063,https://github.com/devunwired/recyclerview-playground
react-native-svg,6940,7,98,Java,https://codeload.github.com/software-mansion/react-native-svg/legacy.zip/f9c7d8a807c8dc5b21e8ac0358a9bf7a820a1f61,https://github.com/software-mansion/react-native-svg
marquez,1425,5,45,Java,https://codeload.github.com/MarquezProject/marquez/legacy.zip/6003af684ec52453d7ac40ce999ca06364918d5e,https://github.com/MarquezProject/marquez
find-sec-bugs,2115,11,18,Java,https://codeload.github.com/find-sec-bugs/find-sec-bugs/legacy.zip/68628d313f4ed105da5145c7b7289480c469c715,https://github.com/find-sec-bugs/find-sec-bugs
logbook,1583,8,97,Java,https://codeload.github.com/zalando/logbook/legacy.zip/60314c2181dd4d03fcd892db6e01f9e350970e27,https://github.com/zalando/logbook
SmartTubeNext,12608,3,189,Java,https://codeload.github.com/yuliskov/SmartTubeNext/legacy.zip/774c6d3443232f40777571a02fcab3be5d74d738,https://github.com/yuliskov/SmartTubeNext
MultiThreadDownloader,1018,8,0,Java,https://codeload.github.com/AigeStudio/MultiThreadDownloader/legacy.zip/21bf649b47ffb6830a2d15a2b7438a41bf3bca70,https://github.com/AigeStudio/MultiThreadDownloader
spoon,1557,9,37,Java,https://codeload.github.com/INRIA/spoon/legacy.zip/fb4a6fa202eb8ac43ad3343eb77a24ee06996678,https://github.com/INRIA/spoon
react-native-splash-screen,5486,7,12,Java,https://codeload.github.com/crazycodeboy/react-native-splash-screen/legacy.zip/b47197626804a742b8569cad50d5e0ed92fc765c,https://github.com/crazycodeboy/react-native-splash-screen
AutoLinkTextView,1124,6,3,Java,https://codeload.github.com/armcha/AutoLinkTextView/legacy.zip/6b397eb2ba7f9c3db5db929f3bfa332d283c9f66,https://github.com/armcha/AutoLinkTextView
prettytime,1270,12,0,Java,https://codeload.github.com/ocpsoft/prettytime/legacy.zip/5eafbbaa3b15e20d095b973fe20e8b9bf72f9a87,https://github.com/ocpsoft/prettytime
ambari,1990,12,0,Java,https://codeload.github.com/apache/ambari/legacy.zip/d439b213348e44fc2d6892437c725d61d731ac7c,https://github.com/apache/ambari
jwt-spring-security-demo,3014,7,3,Java,https://codeload.github.com/szerhusenBC/jwt-spring-security-demo/legacy.zip/dcf718c67c0d403f78ee390c23715c3f5e6f5f4c,https://github.com/szerhusenBC/jwt-spring-security-demo
IndexableRecyclerView,1318,7,0,Java,https://codeload.github.com/YoKeyword/IndexableRecyclerView/legacy.zip/b3c54d6caddd8d2ce7db1e254c5f065cdc357e40,https://github.com/YoKeyword/IndexableRecyclerView
javaparser,4877,11,44,Java,https://codeload.github.com/javaparser/javaparser/legacy.zip/a61ada57c3b2c2045327f7ff4a569f95ca70fdba,https://github.com/javaparser/javaparser
dns66,2012,6,29,Java,https://codeload.github.com/julian-klode/dns66/legacy.zip/890243fc916aabe2d73eef9d51f833d190d3bd84,https://github.com/julian-klode/dns66
Paginate,1354,7,0,Java,https://codeload.github.com/MarkoMilos/Paginate/legacy.zip/cf83b74af5256b6934bb3293868b574cc2cf8282,https://github.com/MarkoMilos/Paginate
Amigo,1364,7,0,Java,https://codeload.github.com/eleme/Amigo/legacy.zip/0bd4af79e4fcfbd5db34798d9b9d71a39f2d0295,https://github.com/eleme/Amigo
ns-usbloader,1562,4,36,Java,https://codeload.github.com/developersu/ns-usbloader/legacy.zip/1e4593afb6e33206f29eee7ed3c24379d301f692,https://github.com/developersu/ns-usbloader
ns-usbloader,1562,4,36,Java,https://codeload.github.com/developersu/ns-usbloader/legacy.zip/1e4593afb6e33206f29eee7ed3c24379d301f692,https://github.com/developersu/ns-usbloader
Brida,1441,6,8,Java,https://codeload.github.com/federicodotta/Brida/legacy.zip/c2a0a9ef7adb35241698752aa8ed75a2ec0b5a1b,https://github.com/federicodotta/Brida
InviZible,1020,4,173,Java,https://codeload.github.com/Gedsh/InviZible/legacy.zip/65c1a268811248c9c4ddfaf1505df85c451087ef,https://github.com/Gedsh/InviZible
VasSonic,11716,6,10,Java,https://codeload.github.com/Tencent/VasSonic/legacy.zip/59936beff656d4b5718ff6444d6c5e001a2c5231,https://github.com/Tencent/VasSonic
jooby,1590,8,104,Java,https://codeload.github.com/jooby-project/jooby/legacy.zip/ca4839518e98f128ba1a102aee5fa253995ac294,https://github.com/jooby-project/jooby
Daedalus,1354,6,21,Java,https://codeload.github.com/iTXTech/Daedalus/legacy.zip/0deea908d99dd4665efab8523841670bde66b21f,https://github.com/iTXTech/Daedalus
LogUtils,1100,8,0,Java,https://codeload.github.com/pengwei1024/LogUtils/legacy.zip/0aef03efa079a412c067224bb5faf0f2a624478f,https://github.com/pengwei1024/LogUtils
rebound,5444,9,10,Java,https://codeload.github.com/facebookarchive/rebound/legacy.zip/65f155c6cf4e7594da636b2ab5215067e24da6ae,https://github.com/facebookarchive/rebound
PCAPdroid,1397,3,51,Java,https://codeload.github.com/emanuele-f/PCAPdroid/legacy.zip/3c6bc51ec18e767ffe53672804434deb144cbf97,https://github.com/emanuele-f/PCAPdroid
react-native-background-fetch,1347,7,0,Java,https://codeload.github.com/transistorsoft/react-native-background-fetch/legacy.zip/9c563748c947f719258fff8faeadaa7f517586c5,https://github.com/transistorsoft/react-native-background-fetch
docx4j,1945,11,0,Java,https://codeload.github.com/plutext/docx4j/legacy.zip/1f496eca1f70e07d8c112168857bee4c8e6b0514,https://github.com/plutext/docx4j
HiPermission,1102,6,0,Java,https://codeload.github.com/yewei02538/HiPermission/legacy.zip/f612024d9ea2602ee316bd446ad8849455b3bfc4,https://github.com/yewei02538/HiPermission
RecyclerViewUndoSwipe,1441,7,1,Java,https://codeload.github.com/HoneyNeutrons/RecyclerViewUndoSwipe/legacy.zip/15740597cb5b43c3f93505d567429d4fc1a918ad,https://github.com/HoneyNeutrons/RecyclerViewUndoSwipe
SwitchButton,4660,9,0,Java,https://codeload.github.com/kyleduo/SwitchButton/legacy.zip/0e1f9c683ab985d8dab9c09149856af5a9535cbf,https://github.com/kyleduo/SwitchButton
kafka-streams-examples,2202,6,0,Java,https://codeload.github.com/confluentinc/kafka-streams-examples/legacy.zip/0ceabb55d921e8c2f9c7b2fec1156b488ae0731b,https://github.com/confluentinc/kafka-streams-examples
jdbi,1817,14,32,Java,https://codeload.github.com/jdbi/jdbi/legacy.zip/c9ed4ee4ede9919b97e6c0c846f9128d05596190,https://github.com/jdbi/jdbi
Peergos,1717,10,0,Java,https://codeload.github.com/Peergos/Peergos/legacy.zip/6eaf319da2419310194b3067babe6201c95b3477,https://github.com/Peergos/Peergos
cyberduck,2586,6,0,Java,https://codeload.github.com/iterate-ch/cyberduck/legacy.zip/2f450ccb66b01eb692ba8577d8d23cf8a51e6374,https://github.com/iterate-ch/cyberduck
TileView,1451,10,29,Java,https://codeload.github.com/moagrius/TileView/legacy.zip/fb0399af4411cb0e60901cff934378f95b82cde3,https://github.com/moagrius/TileView
incubator-streampark,3429,4,17,Java,https://codeload.github.com/apache/incubator-streampark/legacy.zip/4e7b53de9898b9c5210f81d1c947c472b9974f79,https://github.com/apache/incubator-streampark
unidbg,3057,4,14,Java,https://codeload.github.com/zhkl0228/unidbg/legacy.zip/f1ed0d60e755177abdea84b99c0e0ebf7a31d557,https://github.com/zhkl0228/unidbg
RxRelay,2472,7,0,Java,https://codeload.github.com/JakeWharton/RxRelay/legacy.zip/842359253c99177c3293594dbd66f90462d33374,https://github.com/JakeWharton/RxRelay
freeplane,1778,11,1,Java,https://codeload.github.com/freeplane/freeplane/legacy.zip/26ffc2ca1b3d1a6dde5abeb6b1de70d1f4a061d6,https://github.com/freeplane/freeplane
Crescento,1286,6,0,Java,https://codeload.github.com/developer-shivam/Crescento/legacy.zip/6bdd6cea0561d92f2dbf1f1fe40d09722bd7e522,https://github.com/developer-shivam/Crescento
PowerMenu,1141,5,20,Java,https://codeload.github.com/skydoves/PowerMenu/legacy.zip/0dab20dae71a4f452095b85e22a1c7dcb52e8081,https://github.com/skydoves/PowerMenu
sodium-fabric,4211,3,27,Java,https://codeload.github.com/CaffeineMC/sodium-fabric/legacy.zip/285f29da6001662f100d22dd63c9b3056a5c2f42,https://github.com/CaffeineMC/sodium-fabric
spring-security-react-ant-design-polls-app,1684,5,0,Java,https://codeload.github.com/callicoder/spring-security-react-ant-design-polls-app/legacy.zip/362fad90cab17e76453b3b9e273c594de6ee3d7f,https://github.com/callicoder/spring-security-react-ant-design-polls-app
elasticsearch-hadoop,1915,10,122,Java,https://codeload.github.com/elastic/elasticsearch-hadoop/legacy.zip/edaaddffbacea697ab5b576395a5e720f35ef720,https://github.com/elastic/elasticsearch-hadoop
MultiImageSelector,2970,8,2,Java,https://codeload.github.com/lovetuzitong/MultiImageSelector/legacy.zip/bed718f773a637d6f3c6e6bd8ac316cd03404b8f,https://github.com/lovetuzitong/MultiImageSelector
MovieGuide,2603,7,0,Java,https://codeload.github.com/esoxjem/MovieGuide/legacy.zip/b271d0a6d18380a1bd1f45d10d83e2285049cdbb,https://github.com/esoxjem/MovieGuide
progress-activity,1022,8,8,Java,https://codeload.github.com/vlonjatg/progress-activity/legacy.zip/25b9ec063df3d0c752e6eb0aa15062be4714178a,https://github.com/vlonjatg/progress-activity
APIKit,1412,1,4,Java,https://codeload.github.com/API-Security/APIKit/legacy.zip/daeb4d928f3ea5ed35b0d62915ac0a65346f1294,https://github.com/API-Security/APIKit
CainCamera,2740,6,0,Java,https://codeload.github.com/CainKernel/CainCamera/legacy.zip/8d1270e2a4d1e0e69940cf806c5c4ae39615eb66,https://github.com/CainKernel/CainCamera
HMCL,5557,8,192,Java,https://codeload.github.com/huanghongxun/HMCL/legacy.zip/833ac2e32eaca1448d3cd3aedbef4195c8f39ccb,https://github.com/huanghongxun/HMCL
sofa-bolt,2336,5,24,Java,https://codeload.github.com/sofastack/sofa-bolt/legacy.zip/829be5568bb06e9c599f86b06f3b4dc1d282db97,https://github.com/sofastack/sofa-bolt
material-animated-switch,1175,8,0,Java,https://codeload.github.com/glomadrian/material-animated-switch/legacy.zip/d99dcf48683658568012a843574b1ab4b7dcd58a,https://github.com/glomadrian/material-animated-switch
cachecloud,7904,7,9,Java,https://codeload.github.com/sohutv/cachecloud/legacy.zip/327e40aa769db74af4b8cd4ba89b84594981804a,https://github.com/sohutv/cachecloud
bookkeeper,1787,12,16,Java,https://codeload.github.com/apache/bookkeeper/legacy.zip/95320f41cacd148dbfa83a64960d1a05e43aa292,https://github.com/apache/bookkeeper
library,3823,4,0,Java,https://codeload.github.com/ddd-by-examples/library/legacy.zip/98d7004b5aef366ba5d661ae0cb544af1cfd33f1,https://github.com/ddd-by-examples/library
greenhouse,1319,12,0,Java,https://codeload.github.com/spring-attic/greenhouse/legacy.zip/c7994183812150de971ef4a76c08d5b4631ab5d1,https://github.com/spring-attic/greenhouse
CoordinatorTabLayout,4184,6,0,Java,https://codeload.github.com/hugeterry/CoordinatorTabLayout/legacy.zip/c565332bcf9479dace0e0697973722c7f2c78c0f,https://github.com/hugeterry/CoordinatorTabLayout
